problem_id,task_id,model_name,model_id,provider,num_prompt_types,num_valid_prompt_vectors,num_prompt_pairs,avg_prompt_distance,pssi,success_rate
humaneval_073,HumanEval/73,deepseek_model,deepseek-chat,deepseek,5,5,10,0.879257878752177,0.879257878752177,0.8
humaneval_073,HumanEval/73,gpt5_model,gpt-5-mini,openai,5,5,10,1.3990721645656348,1.3990721645656348,0.88
humaneval_074,HumanEval/74,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.3872862475222402,0.3872862475222402,1.0
humaneval_074,HumanEval/74,deepseek_model,deepseek-chat,deepseek,5,5,10,1.2248734040753773,1.2248734040753773,1.0
humaneval_074,HumanEval/74,gpt5_model,gpt-5-mini,openai,5,5,10,1.3365572846822253,1.3365572846822253,1.0
humaneval_075,HumanEval/75,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.48942915395616327,0.48942915395616327,1.0
humaneval_075,HumanEval/75,deepseek_model,deepseek-chat,deepseek,5,5,10,1.577734290258531,1.577734290258531,1.0
humaneval_075,HumanEval/75,gpt5_model,gpt-5-mini,openai,5,5,10,1.1794891293856586,1.1794891293856586,0.96
humaneval_076,HumanEval/76,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.8418265367586205,0.8418265367586205,1.0
humaneval_076,HumanEval/76,deepseek_model,deepseek-chat,deepseek,5,5,10,0.9737303650878726,0.9737303650878726,1.0
humaneval_076,HumanEval/76,gpt5_model,gpt-5-mini,openai,5,5,10,1.6488421649914327,1.6488421649914327,0.96
humaneval_077,HumanEval/77,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.7381670572003968,0.7381670572003968,1.0
humaneval_077,HumanEval/77,deepseek_model,deepseek-chat,deepseek,5,5,10,1.1673366081248724,1.1673366081248724,1.0
humaneval_077,HumanEval/77,gpt5_model,gpt-5-mini,openai,5,5,10,0.7783286582613533,0.7783286582613533,1.0
humaneval_078,HumanEval/78,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.3505574329035093,1.3505574329035093,1.0
humaneval_078,HumanEval/78,deepseek_model,deepseek-chat,deepseek,5,5,10,0.9878953849855249,0.9878953849855249,1.0
humaneval_078,HumanEval/78,gpt5_model,gpt-5-mini,openai,5,5,10,1.399173316610318,1.399173316610318,1.0
humaneval_079,HumanEval/79,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.8563817556547135,0.8563817556547135,1.0
humaneval_079,HumanEval/79,deepseek_model,deepseek-chat,deepseek,5,5,10,0.7545341765212062,0.7545341765212062,1.0
humaneval_079,HumanEval/79,gpt5_model,gpt-5-mini,openai,5,5,10,0.5471754816021277,0.5471754816021277,1.0
humaneval_080,HumanEval/80,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.8226536520039243,1.8226536520039243,1.0
humaneval_080,HumanEval/80,deepseek_model,deepseek-chat,deepseek,5,5,10,0.008105146264086783,0.008105146264086783,1.0
humaneval_080,HumanEval/80,gpt5_model,gpt-5-mini,openai,5,5,10,0.38854691242987416,0.38854691242987416,1.0
humaneval_081,HumanEval/81,claude_model,claude-sonnet-4-6,anthropic,5,5,10,4.222712668363011,4.222712668363011,0.84
humaneval_081,HumanEval/81,deepseek_model,deepseek-chat,deepseek,5,5,10,0.0,0.0,1.0
humaneval_081,HumanEval/81,gpt5_model,gpt-5-mini,openai,5,5,10,3.639704217052933,3.639704217052933,0.92
humaneval_082,HumanEval/82,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.4687292404783606,0.4687292404783606,1.0
humaneval_082,HumanEval/82,deepseek_model,deepseek-chat,deepseek,5,5,10,1.1153949937284764,1.1153949937284764,1.0
humaneval_082,HumanEval/82,gpt5_model,gpt-5-mini,openai,5,5,10,0.923470307530318,0.923470307530318,1.0
humaneval_083,HumanEval/83,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.43411305537674,1.43411305537674,0.88
humaneval_083,HumanEval/83,deepseek_model,deepseek-chat,deepseek,5,5,10,0.7842665955234238,0.7842665955234238,0.8
humaneval_083,HumanEval/83,gpt5_model,gpt-5-mini,openai,5,5,10,0.5790486774143943,0.5790486774143943,1.0
humaneval_084,HumanEval/84,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.2862574613675761,1.2862574613675761,0.6
humaneval_084,HumanEval/84,deepseek_model,deepseek-chat,deepseek,5,5,10,0.3913163799178839,0.3913163799178839,1.0
humaneval_084,HumanEval/84,gpt5_model,gpt-5-mini,openai,5,5,10,1.7538970550960002,1.7538970550960002,0.88
humaneval_085,HumanEval/85,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.7622067057351641,0.7622067057351641,1.0
humaneval_085,HumanEval/85,deepseek_model,deepseek-chat,deepseek,5,5,10,0.9571727145955637,0.9571727145955637,1.0
humaneval_085,HumanEval/85,gpt5_model,gpt-5-mini,openai,5,5,10,1.3290049922562148,1.3290049922562148,1.0
humaneval_086,HumanEval/86,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.8284802539631183,0.8284802539631183,1.0
humaneval_086,HumanEval/86,deepseek_model,deepseek-chat,deepseek,5,5,10,0.45599605036315205,0.45599605036315205,1.0
humaneval_086,HumanEval/86,gpt5_model,gpt-5-mini,openai,5,5,10,1.7380570204639447,1.7380570204639447,1.0
humaneval_087,HumanEval/87,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.5886386382043838,0.5886386382043838,1.0
humaneval_087,HumanEval/87,deepseek_model,deepseek-chat,deepseek,5,5,10,0.0,0.0,1.0
humaneval_087,HumanEval/87,gpt5_model,gpt-5-mini,openai,5,5,10,0.9743852425713925,0.9743852425713925,1.0
humaneval_088,HumanEval/88,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.1159658850238885,1.1159658850238885,1.0
humaneval_088,HumanEval/88,deepseek_model,deepseek-chat,deepseek,5,5,10,0.37978506282260954,0.37978506282260954,1.0
humaneval_088,HumanEval/88,gpt5_model,gpt-5-mini,openai,5,5,10,0.6014909420160052,0.6014909420160052,1.0
humaneval_089,HumanEval/89,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.719266328156871,0.719266328156871,1.0
humaneval_089,HumanEval/89,deepseek_model,deepseek-chat,deepseek,5,5,10,0.7070283258316417,0.7070283258316417,1.0
humaneval_089,HumanEval/89,gpt5_model,gpt-5-mini,openai,5,5,10,1.0728271061048174,1.0728271061048174,1.0
humaneval_090,HumanEval/90,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.572972062268073,1.572972062268073,1.0
humaneval_090,HumanEval/90,deepseek_model,deepseek-chat,deepseek,5,5,10,1.4359463374995483,1.4359463374995483,1.0
humaneval_090,HumanEval/90,gpt5_model,gpt-5-mini,openai,5,5,10,0.9662174988687988,0.9662174988687988,1.0
humaneval_091,HumanEval/91,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.7093350339601394,1.7093350339601394,1.0
humaneval_091,HumanEval/91,deepseek_model,deepseek-chat,deepseek,5,5,10,0.7333522448087556,0.7333522448087556,1.0
humaneval_091,HumanEval/91,gpt5_model,gpt-5-mini,openai,5,5,10,0.941146029077468,0.941146029077468,1.0
humaneval_092,HumanEval/92,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.0702405517943305,1.0702405517943305,1.0
humaneval_092,HumanEval/92,deepseek_model,deepseek-chat,deepseek,5,5,10,0.24462651053820283,0.24462651053820283,1.0
humaneval_092,HumanEval/92,gpt5_model,gpt-5-mini,openai,5,5,10,1.903829469590422,1.903829469590422,0.76
humaneval_093,HumanEval/93,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.6851762402619996,0.6851762402619996,1.0
humaneval_093,HumanEval/93,deepseek_model,deepseek-chat,deepseek,5,5,10,1.0586209520671503,1.0586209520671503,0.88
humaneval_093,HumanEval/93,gpt5_model,gpt-5-mini,openai,5,5,10,1.5299352806917759,1.5299352806917759,0.84
humaneval_094,HumanEval/94,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.6273627321141462,0.6273627321141462,1.0
humaneval_094,HumanEval/94,deepseek_model,deepseek-chat,deepseek,5,5,10,0.839084586727861,0.839084586727861,1.0
humaneval_094,HumanEval/94,gpt5_model,gpt-5-mini,openai,5,5,10,2.217332373978866,2.217332373978866,1.0
humaneval_095,HumanEval/95,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.284181899146061,1.284181899146061,1.0
humaneval_095,HumanEval/95,deepseek_model,deepseek-chat,deepseek,5,5,10,2.4830588281331627,2.4830588281331627,1.0
humaneval_095,HumanEval/95,gpt5_model,gpt-5-mini,openai,5,5,10,1.6651276402258113,1.6651276402258113,1.0
humaneval_096,HumanEval/96,claude_model,claude-sonnet-4-6,anthropic,5,5,10,2.294252625833468,2.294252625833468,1.0
humaneval_096,HumanEval/96,deepseek_model,deepseek-chat,deepseek,5,5,10,2.1793434069897533,2.1793434069897533,1.0
humaneval_096,HumanEval/96,gpt5_model,gpt-5-mini,openai,5,5,10,0.7871875351919638,0.7871875351919638,1.0
humaneval_097,HumanEval/97,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.43699172652993357,0.43699172652993357,1.0
humaneval_097,HumanEval/97,deepseek_model,deepseek-chat,deepseek,5,5,10,0.7793594398538417,0.7793594398538417,0.4
humaneval_097,HumanEval/97,gpt5_model,gpt-5-mini,openai,5,5,10,0.4888246019401839,0.4888246019401839,1.0
humaneval_098,HumanEval/98,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.3652862327448043,1.3652862327448043,1.0
humaneval_098,HumanEval/98,deepseek_model,deepseek-chat,deepseek,5,5,10,0.3776038158849208,0.3776038158849208,1.0
humaneval_098,HumanEval/98,gpt5_model,gpt-5-mini,openai,5,5,10,1.480963649520911,1.480963649520911,1.0
humaneval_099,HumanEval/99,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.6695453030210203,0.6695453030210203,1.0
humaneval_099,HumanEval/99,deepseek_model,deepseek-chat,deepseek,5,5,10,1.1460253271009182,1.1460253271009182,1.0
humaneval_099,HumanEval/99,gpt5_model,gpt-5-mini,openai,5,5,10,0.9619305450569872,0.9619305450569872,1.0
humaneval_100,HumanEval/100,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.5883747955440594,0.5883747955440594,1.0
humaneval_100,HumanEval/100,deepseek_model,deepseek-chat,deepseek,5,5,10,0.29183775908819654,0.29183775908819654,1.0
humaneval_100,HumanEval/100,gpt5_model,gpt-5-mini,openai,5,5,10,1.1080682151963699,1.1080682151963699,1.0
humaneval_101,HumanEval/101,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.2825181209603242,1.2825181209603242,0.92
humaneval_101,HumanEval/101,deepseek_model,deepseek-chat,deepseek,5,5,10,0.7155624341748039,0.7155624341748039,0.44
humaneval_101,HumanEval/101,gpt5_model,gpt-5-mini,openai,5,5,10,0.522362758110557,0.522362758110557,1.0
humaneval_102,HumanEval/102,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.8788978285887008,0.8788978285887008,1.0
humaneval_102,HumanEval/102,deepseek_model,deepseek-chat,deepseek,5,5,10,0.016302523502902667,0.016302523502902667,1.0
humaneval_102,HumanEval/102,gpt5_model,gpt-5-mini,openai,5,5,10,0.8231680537692251,0.8231680537692251,1.0
humaneval_103,HumanEval/103,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.29476590372320943,0.29476590372320943,1.0
humaneval_103,HumanEval/103,deepseek_model,deepseek-chat,deepseek,5,5,10,0.5113175349469637,0.5113175349469637,0.64
humaneval_103,HumanEval/103,gpt5_model,gpt-5-mini,openai,5,5,10,0.533617246878759,0.533617246878759,0.16
humaneval_104,HumanEval/104,claude_model,claude-sonnet-4-6,anthropic,5,5,10,2.552948126188987,2.552948126188987,1.0
humaneval_104,HumanEval/104,deepseek_model,deepseek-chat,deepseek,5,5,10,1.065042649963053,1.065042649963053,1.0
humaneval_104,HumanEval/104,gpt5_model,gpt-5-mini,openai,5,5,10,1.437114436944236,1.437114436944236,1.0
humaneval_105,HumanEval/105,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.6833454393159325,0.6833454393159325,1.0
humaneval_105,HumanEval/105,deepseek_model,deepseek-chat,deepseek,5,5,10,0.030401285685380586,0.030401285685380586,1.0
humaneval_105,HumanEval/105,gpt5_model,gpt-5-mini,openai,5,5,10,1.3255511717130124,1.3255511717130124,1.0
humaneval_106,HumanEval/106,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.0018632281364659,1.0018632281364659,0.44
humaneval_106,HumanEval/106,deepseek_model,deepseek-chat,deepseek,5,5,10,2.895144581967883,2.895144581967883,0.8
humaneval_106,HumanEval/106,gpt5_model,gpt-5-mini,openai,5,5,10,0.5798780972777184,0.5798780972777184,0.64
humaneval_107,HumanEval/107,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.9394032468504976,0.9394032468504976,1.0
humaneval_107,HumanEval/107,deepseek_model,deepseek-chat,deepseek,5,5,10,1.4871564963747015,1.4871564963747015,1.0
humaneval_107,HumanEval/107,gpt5_model,gpt-5-mini,openai,5,5,10,0.5153491157789968,0.5153491157789968,1.0
humaneval_108,HumanEval/108,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.6769680173345651,0.6769680173345651,1.0
humaneval_108,HumanEval/108,deepseek_model,deepseek-chat,deepseek,5,5,10,0.9092506579857806,0.9092506579857806,0.56
humaneval_108,HumanEval/108,gpt5_model,gpt-5-mini,openai,5,5,10,1.6683884485666376,1.6683884485666376,1.0
humaneval_109,HumanEval/109,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.3103685673652024,1.3103685673652024,1.0
humaneval_109,HumanEval/109,deepseek_model,deepseek-chat,deepseek,5,5,10,0.07699831074378108,0.07699831074378108,1.0
humaneval_109,HumanEval/109,gpt5_model,gpt-5-mini,openai,5,5,10,0.6806362471415297,0.6806362471415297,1.0
humaneval_110,HumanEval/110,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.3487169308172758,0.3487169308172758,1.0
humaneval_110,HumanEval/110,deepseek_model,deepseek-chat,deepseek,5,5,10,0.49824148424864045,0.49824148424864045,1.0
humaneval_110,HumanEval/110,gpt5_model,gpt-5-mini,openai,5,5,10,0.2521074965489481,0.2521074965489481,1.0
humaneval_111,HumanEval/111,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.6515399685469789,0.6515399685469789,1.0
humaneval_111,HumanEval/111,deepseek_model,deepseek-chat,deepseek,5,5,10,0.10368438486382381,0.10368438486382381,1.0
humaneval_111,HumanEval/111,gpt5_model,gpt-5-mini,openai,5,5,10,0.8739703833862,0.8739703833862,0.8
humaneval_112,HumanEval/112,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.7899516291228645,0.7899516291228645,1.0
humaneval_112,HumanEval/112,deepseek_model,deepseek-chat,deepseek,5,5,10,0.1785981298626073,0.1785981298626073,1.0
humaneval_112,HumanEval/112,gpt5_model,gpt-5-mini,openai,5,5,10,1.1182680913739822,1.1182680913739822,1.0
humaneval_113,HumanEval/113,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.024539029034027937,0.024539029034027937,1.0
humaneval_113,HumanEval/113,deepseek_model,deepseek-chat,deepseek,5,5,10,0.0,0.0,1.0
humaneval_113,HumanEval/113,gpt5_model,gpt-5-mini,openai,5,5,10,1.855799390923887,1.855799390923887,0.88
humaneval_114,HumanEval/114,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.5372974148975765,0.5372974148975765,1.0
humaneval_114,HumanEval/114,deepseek_model,deepseek-chat,deepseek,5,5,10,0.6064318326425213,0.6064318326425213,1.0
humaneval_114,HumanEval/114,gpt5_model,gpt-5-mini,openai,5,5,10,0.8019629275404849,0.8019629275404849,1.0
humaneval_115,HumanEval/115,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.9726727584468648,0.9726727584468648,1.0
humaneval_115,HumanEval/115,deepseek_model,deepseek-chat,deepseek,5,5,10,0.8012703423179731,0.8012703423179731,0.76
humaneval_115,HumanEval/115,gpt5_model,gpt-5-mini,openai,5,5,10,0.9878401290654756,0.9878401290654756,1.0
humaneval_116,HumanEval/116,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.0,0.0,1.0
humaneval_116,HumanEval/116,deepseek_model,deepseek-chat,deepseek,5,5,10,1.2765991155939678,1.2765991155939678,1.0
humaneval_116,HumanEval/116,gpt5_model,gpt-5-mini,openai,5,5,10,1.436104772439458,1.436104772439458,0.76
humaneval_117,HumanEval/117,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.7002195393525701,0.7002195393525701,1.0
humaneval_117,HumanEval/117,deepseek_model,deepseek-chat,deepseek,5,5,10,1.1535373997354992,1.1535373997354992,1.0
humaneval_117,HumanEval/117,gpt5_model,gpt-5-mini,openai,5,5,10,1.669266630882819,1.669266630882819,1.0
humaneval_118,HumanEval/118,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.6252581359242786,0.6252581359242786,1.0
humaneval_118,HumanEval/118,deepseek_model,deepseek-chat,deepseek,5,5,10,0.8552811344394596,0.8552811344394596,1.0
humaneval_118,HumanEval/118,gpt5_model,gpt-5-mini,openai,5,5,10,1.0840205781114811,1.0840205781114811,1.0
humaneval_119,HumanEval/119,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.46369502381290123,0.46369502381290123,1.0
humaneval_119,HumanEval/119,deepseek_model,deepseek-chat,deepseek,5,5,10,1.9111772232202042,1.9111772232202042,1.0
humaneval_119,HumanEval/119,gpt5_model,gpt-5-mini,openai,5,5,10,0.8460099103909415,0.8460099103909415,1.0
humaneval_120,HumanEval/120,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.990181854676479,0.990181854676479,1.0
humaneval_120,HumanEval/120,deepseek_model,deepseek-chat,deepseek,5,5,10,0.7922539716364279,0.7922539716364279,1.0
humaneval_120,HumanEval/120,gpt5_model,gpt-5-mini,openai,5,5,10,1.7778736033113678,1.7778736033113678,0.96
humaneval_121,HumanEval/121,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.236589556400044,1.236589556400044,1.0
humaneval_121,HumanEval/121,deepseek_model,deepseek-chat,deepseek,5,5,10,1.377030257867779,1.377030257867779,1.0
humaneval_121,HumanEval/121,gpt5_model,gpt-5-mini,openai,5,5,10,1.4207225466172628,1.4207225466172628,1.0
humaneval_122,HumanEval/122,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.9113314214671379,0.9113314214671379,1.0
humaneval_122,HumanEval/122,deepseek_model,deepseek-chat,deepseek,5,5,10,0.9115827447087426,0.9115827447087426,0.88
humaneval_122,HumanEval/122,gpt5_model,gpt-5-mini,openai,5,5,10,1.137113639585029,1.137113639585029,1.0
humaneval_123,HumanEval/123,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.4426263705518047,0.4426263705518047,1.0
humaneval_123,HumanEval/123,deepseek_model,deepseek-chat,deepseek,5,5,10,0.3538762523182907,0.3538762523182907,1.0
humaneval_123,HumanEval/123,gpt5_model,gpt-5-mini,openai,5,5,10,0.36859242094819694,0.36859242094819694,1.0
humaneval_124,HumanEval/124,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.2050459370513458,1.2050459370513458,1.0
humaneval_124,HumanEval/124,deepseek_model,deepseek-chat,deepseek,5,5,10,1.0940580350189282,1.0940580350189282,1.0
humaneval_124,HumanEval/124,gpt5_model,gpt-5-mini,openai,5,5,10,1.5033720791352185,1.5033720791352185,1.0
humaneval_125,HumanEval/125,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.703898853143468,1.703898853143468,1.0
humaneval_125,HumanEval/125,deepseek_model,deepseek-chat,deepseek,5,5,10,1.3535634120733149,1.3535634120733149,1.0
humaneval_125,HumanEval/125,gpt5_model,gpt-5-mini,openai,5,5,10,0.9338928650925886,0.9338928650925886,1.0
humaneval_126,HumanEval/126,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.2266594721095496,1.2266594721095496,1.0
humaneval_126,HumanEval/126,deepseek_model,deepseek-chat,deepseek,5,5,10,1.085264265459363,1.085264265459363,0.56
humaneval_126,HumanEval/126,gpt5_model,gpt-5-mini,openai,5,5,10,1.6814069506723086,1.6814069506723086,1.0
humaneval_127,HumanEval/127,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.5577282614067034,1.5577282614067034,1.0
humaneval_127,HumanEval/127,deepseek_model,deepseek-chat,deepseek,5,5,10,0.8460170272642229,0.8460170272642229,0.0
humaneval_127,HumanEval/127,gpt5_model,gpt-5-mini,openai,5,5,10,0.8816273784845862,0.8816273784845862,0.92
humaneval_128,HumanEval/128,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.5633600314556247,0.5633600314556247,1.0
humaneval_128,HumanEval/128,deepseek_model,deepseek-chat,deepseek,5,5,10,0.5010089060363201,0.5010089060363201,1.0
humaneval_128,HumanEval/128,gpt5_model,gpt-5-mini,openai,5,5,10,0.614619728593468,0.614619728593468,1.0
humaneval_129,HumanEval/129,claude_model,claude-sonnet-4-6,anthropic,5,5,10,2.6630193166443306,2.6630193166443306,0.96
humaneval_129,HumanEval/129,deepseek_model,deepseek-chat,deepseek,5,5,10,1.6613351375701584,1.6613351375701584,0.72
humaneval_129,HumanEval/129,gpt5_model,gpt-5-mini,openai,5,5,10,2.085072817186674,2.085072817186674,0.96
humaneval_130,HumanEval/130,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.5485996687448156,0.5485996687448156,1.0
humaneval_130,HumanEval/130,deepseek_model,deepseek-chat,deepseek,5,5,10,1.1959570987120371,1.1959570987120371,0.28
humaneval_130,HumanEval/130,gpt5_model,gpt-5-mini,openai,5,5,10,1.3023324823802436,1.3023324823802436,0.92
humaneval_131,HumanEval/131,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.238337476148866,1.238337476148866,1.0
humaneval_131,HumanEval/131,deepseek_model,deepseek-chat,deepseek,5,5,10,0.06602619839406368,0.06602619839406368,1.0
humaneval_131,HumanEval/131,gpt5_model,gpt-5-mini,openai,5,5,10,1.239932837884348,1.239932837884348,1.0
humaneval_132,HumanEval/132,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.310785749240495,1.310785749240495,0.76
humaneval_132,HumanEval/132,deepseek_model,deepseek-chat,deepseek,5,5,10,0.9499941979189408,0.9499941979189408,0.08
humaneval_132,HumanEval/132,gpt5_model,gpt-5-mini,openai,5,5,10,1.0572605124787875,1.0572605124787875,0.88
humaneval_133,HumanEval/133,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.75931423619039,0.75931423619039,1.0
humaneval_133,HumanEval/133,deepseek_model,deepseek-chat,deepseek,5,5,10,0.8698563457956109,0.8698563457956109,1.0
humaneval_133,HumanEval/133,gpt5_model,gpt-5-mini,openai,5,5,10,1.2121818596563947,1.2121818596563947,1.0
humaneval_134,HumanEval/134,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.1153762574682882,1.1153762574682882,1.0
humaneval_134,HumanEval/134,deepseek_model,deepseek-chat,deepseek,5,5,10,0.7122936405878229,0.7122936405878229,1.0
humaneval_134,HumanEval/134,gpt5_model,gpt-5-mini,openai,5,5,10,1.036914423115007,1.036914423115007,0.84
humaneval_135,HumanEval/135,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.058670703892949684,0.058670703892949684,1.0
humaneval_135,HumanEval/135,deepseek_model,deepseek-chat,deepseek,5,5,10,0.12840787584731045,0.12840787584731045,1.0
humaneval_135,HumanEval/135,gpt5_model,gpt-5-mini,openai,5,5,10,0.7187314026916589,0.7187314026916589,1.0
humaneval_136,HumanEval/136,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.010883255018053007,0.010883255018053007,1.0
humaneval_136,HumanEval/136,deepseek_model,deepseek-chat,deepseek,5,5,10,1.2746745770057382,1.2746745770057382,1.0
humaneval_136,HumanEval/136,gpt5_model,gpt-5-mini,openai,5,5,10,1.285461458752382,1.285461458752382,1.0
humaneval_137,HumanEval/137,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.3120572356598815,0.3120572356598815,1.0
humaneval_137,HumanEval/137,deepseek_model,deepseek-chat,deepseek,5,5,10,0.3859768471688867,0.3859768471688867,1.0
humaneval_137,HumanEval/137,gpt5_model,gpt-5-mini,openai,5,5,10,1.3868683197356608,1.3868683197356608,1.0
humaneval_138,HumanEval/138,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.4345328732913258,1.4345328732913258,1.0
humaneval_138,HumanEval/138,deepseek_model,deepseek-chat,deepseek,5,5,10,2.0518597216518466,2.0518597216518466,1.0
humaneval_138,HumanEval/138,gpt5_model,gpt-5-mini,openai,5,5,10,1.2797732056705513,1.2797732056705513,1.0
humaneval_139,HumanEval/139,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.9275184072558064,0.9275184072558064,1.0
humaneval_139,HumanEval/139,deepseek_model,deepseek-chat,deepseek,5,5,10,0.3397031501673194,0.3397031501673194,1.0
humaneval_139,HumanEval/139,gpt5_model,gpt-5-mini,openai,5,5,10,0.6040787783308139,0.6040787783308139,1.0
humaneval_140,HumanEval/140,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.398717174559626,1.398717174559626,1.0
humaneval_140,HumanEval/140,deepseek_model,deepseek-chat,deepseek,5,5,10,1.575016309340384,1.575016309340384,1.0
humaneval_140,HumanEval/140,gpt5_model,gpt-5-mini,openai,5,5,10,2.027993847786674,2.027993847786674,0.68
humaneval_141,HumanEval/141,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.7344434877488476,0.7344434877488476,1.0
humaneval_141,HumanEval/141,deepseek_model,deepseek-chat,deepseek,5,5,10,0.5424846232133756,0.5424846232133756,1.0
humaneval_141,HumanEval/141,gpt5_model,gpt-5-mini,openai,5,5,10,0.8369570190321955,0.8369570190321955,1.0
humaneval_142,HumanEval/142,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.2919810060264515,0.2919810060264515,1.0
humaneval_142,HumanEval/142,deepseek_model,deepseek-chat,deepseek,5,5,10,0.34527444800331963,0.34527444800331963,1.0
humaneval_142,HumanEval/142,gpt5_model,gpt-5-mini,openai,5,5,10,0.28234819675483347,0.28234819675483347,1.0
humaneval_143,HumanEval/143,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.1004138159240247,1.1004138159240247,1.0
humaneval_143,HumanEval/143,deepseek_model,deepseek-chat,deepseek,5,5,10,0.7604166587645282,0.7604166587645282,1.0
humaneval_143,HumanEval/143,gpt5_model,gpt-5-mini,openai,5,5,10,0.8040984256436348,0.8040984256436348,1.0
humaneval_144,HumanEval/144,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.5102485884189942,0.5102485884189942,1.0
humaneval_144,HumanEval/144,deepseek_model,deepseek-chat,deepseek,5,5,10,0.4165085926624614,0.4165085926624614,1.0
humaneval_144,HumanEval/144,gpt5_model,gpt-5-mini,openai,5,5,10,1.8639727868092817,1.8639727868092817,1.0
humaneval_145,HumanEval/145,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.715598789091475,0.715598789091475,1.0
humaneval_145,HumanEval/145,deepseek_model,deepseek-chat,deepseek,5,5,10,0.5509818088157823,0.5509818088157823,0.0
humaneval_145,HumanEval/145,gpt5_model,gpt-5-mini,openai,5,5,10,0.936274856868701,0.936274856868701,0.0
humaneval_146,HumanEval/146,claude_model,claude-sonnet-4-6,anthropic,5,5,10,0.5274726593205028,0.5274726593205028,1.0
humaneval_146,HumanEval/146,deepseek_model,deepseek-chat,deepseek,5,5,10,1.245160567044455,1.245160567044455,0.4
humaneval_146,HumanEval/146,gpt5_model,gpt-5-mini,openai,5,5,10,1.4867044277289485,1.4867044277289485,1.0
humaneval_147,HumanEval/147,claude_model,claude-sonnet-4-6,anthropic,5,5,10,1.5680305091593374,1.5680305091593374,1.0
